playerName,height,weight,birthDate,country,url,goals,shots,penalties,foulsReceived,offSides,foulsCommited,recoveries,passesCutOff,entrancesWon,duels,cards,passes,goalAssists,dribbles,corners,ballLosses
Antonio Cristian Glauder García,183 cm,76 kg,17 de octubre de 1995 en Algeciras,España,https://www.marca.com/resultados/futbol/jugadores/14/46/cristian-glauder/ficha/P421012.html,0,6,0,16,2,33,86,24,719,15,149,6,1,2,1,156
Juan María Alcedo Serrano,,,4 de febrero de 2001 en Rota,España,https://www.marca.com/resultados/futbol/jugadores/5c/f1/juan-maria-alcedo/ficha/P485207.html,1,11,0,3,1,13,56,16,300,10,110,5,1,10,55,172
Emmanuel Attipoe,,,21 de junio de 2000,Ghana,https://www.marca.com/resultados/futbol/jugadores/7d/3a/emmanuel-attipoe/ficha/P485886.html,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,1
Borja Marchante,,,23 de agosto de 2001,España,https://www.marca.com/resultados/futbol/jugadores/b6/10/borja-marchante/ficha/P589608.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juan Antonio Ros,,,14 de marzo de 1996 en Los Nietos,España,https://www.marca.com/resultados/futbol/jugadores/4b/55/juan-antonio-ros/ficha/P439786.html,0,0,0,4,0,7,32,4,246,6,50,0,0,0,0,67
Maikel Mesa,188 cm,79 kg,3 de junio de 1991 en Santa Cruz de Tenerife,España,https://www.marca.com/resultados/futbol/jugadores/2c/4c/maikel-mesa/ficha/P163712.html,6,49,4,46,7,43,163,21,825,11,269,6,3,30,9,281
Francisco Álvarez,,,20 de enero de 1998 en Socovos,España,https://www.marca.com/resultados/futbol/jugadores/3e/8c/francisco-alvarez/ficha/P435255.html,0,4,0,8,0,9,28,2,221,6,57,2,1,8,13,78
Manuel Fuster Lázaro,169 cm,65 kg,21 de octubre de 1997 en Valencia,España,https://www.marca.com/resultados/futbol/jugadores/50/9f/manu-fuster/ficha/P438174.html,7,47,0,72,9,20,176,4,1185,16,310,3,6,45,190,609
Sergio Maestre,,,17 de noviembre de 1990 en Barcelona,España,https://www.marca.com/resultados/futbol/jugadores/36/4d/sergio-maestre/ficha/P465065.html,0,0,0,2,0,9,30,3,179,4,48,1,1,0,1,48
Ricardo Rodríguez Gil Carcedo,175 cm,70 kg,24 de septiembre de 1997 en Oviedo,España,https://www.marca.com/resultados/futbol/jugadores/ec/de/riki-rodriguez/ficha/P464470.html,1,18,0,37,0,39,171,31,1188,27,248,10,1,14,45,326
Lander Olaetxea,179 cm,68 kg,11 de abril de 1993 en Abadiño,España,https://www.marca.com/resultados/futbol/jugadores/43/e4/lander-olaetxea/ficha/P215404.html,3,22,0,34,2,49,180,41,1142,38,342,9,1,13,8,342
Rodrigo Alonso,,,3 de enero de 2003,España,https://www.marca.com/resultados/futbol/jugadores/6b/63/rodrigo-alonso-martin/ficha/P551121.html,0,1,0,2,0,4,10,1,84,3,26,3,0,3,1,26
Alejandro Muñoz Langreo,,,9 de febrero de 2004 en Cuenca,España,https://www.marca.com/resultados/futbol/jugadores/e7/23/willy/ficha/P589609.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luis Roldán,,,16 de marzo de 2003,España,https://www.marca.com/resultados/futbol/jugadores/6a/42/luis-roldan/ficha/P562411.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alonso Chilleron,,,6 de mayo de 2004,España,https://www.marca.com/resultados/futbol/jugadores/3e/28/alonso-chilleron/ficha/P589392.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juan Manuel García,180 cm,75 kg,19 de febrero de 1993,España,https://www.marca.com/resultados/futbol/jugadores/65/a3/juanma/ficha/P179826.html,3,18,0,30,6,15,68,13,441,9,150,1,2,4,25,233
Jovanny Bolívar,175 cm,71 kg,15 de diciembre de 2001 en Acarigua,Venezuela,https://www.marca.com/resultados/futbol/jugadores/ff/b9/jovanny-bolivar/ficha/P475582.html,0,2,0,1,0,0,1,0,4,0,8,0,0,0,0,3
Higinio Marín,184 cm,74 kg,18 de octubre de 1993 en Calasparra,España,https://www.marca.com/resultados/futbol/jugadores/c2/2f/higinio/ficha/P131272.html,10,42,1,52,26,45,53,5,441,14,415,6,1,18,18,372
Jonathan Dubasin,,,1 de febrero de 2000 en La Seu d'Urgell,España,https://www.marca.com/resultados/futbol/jugadores/e8/1e/jonathan-dubasin/ficha/P523079.html,9,35,0,50,16,49,109,12,582,9,362,6,4,42,30,365
Daniel Escriche Romero,178 cm,75 kg,23 de marzo de 1998 en Burriana,España,https://www.marca.com/resultados/futbol/jugadores/f4/b6/dani-escriche/ficha/P424755.html,0,5,0,5,1,9,14,1,42,1,47,0,1,6,1,37
Javier Vargas Garrido,,,5 de marzo de 2001,España,https://www.marca.com/resultados/futbol/jugadores/60/29/javi-vargas/ficha/P561494.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karim Chaban,,,5 de enero de 2000,Francia,https://www.marca.com/resultados/futbol/jugadores/82/32/karim-chaban/ficha/P601467.html,0,0,0,0,0,3,4,0,7,1,5,0,0,0,0,6
Marc Martínez,186 cm,72 kg,3 de abril de 1990,España,https://www.marca.com/resultados/futbol/jugadores/49/9c/marc-martinez/ficha/P116112.html,1,0,0,123,19
Aarón Escandell,185 cm,71 kg,26 de septiembre de 1995 en Carcagente,España,https://www.marca.com/resultados/futbol/jugadores/32/d3/aaron-escandell/ficha/P176278.html,0,7,3,878,243
Sergio Díaz,,,13 de enero de 1998 en Lorca,España,https://www.marca.com/resultados/futbol/jugadores/9d/c5/sergio-diaz/ficha/P464436.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oscar Medina,,,18 de enero de 2004,España,https://www.marca.com/resultados/futbol/jugadores/52/c4/oscar-medina/ficha/P564935.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miguel Llambrich,170 cm,68 kg,17 de enero de 1996 en Benidorm,España,https://www.marca.com/resultados/futbol/jugadores/ab/c8/miguelon/ficha/P220162.html,0,0,0,1,0,1,0,0,20,0,6,0,0,1,6,24
Iván Martos,182 cm,68 kg,14 de mayo de 1997 en Manresa,España,https://www.marca.com/resultados/futbol/jugadores/ab/1c/ivan-martos/ficha/P441572.html,1,5,0,10,1,9,46,13,317,8,75,2,0,3,15,116
Pedro Alcalá,196 cm,93 kg,18 de marzo de 1989 en Mazarrón,España,https://www.marca.com/resultados/futbol/jugadores/75/d2/pedro-alcala/ficha/P67759.html,2,13,0,15,2,22,92,18,1145,10,148,7,0,1,4,265
Pablo Vázquez,184 cm,84 kg,6 de octubre de 1994 en Gandía,España,https://www.marca.com/resultados/futbol/jugadores/c1/fa/pablo-vazquez/ficha/P241681.html,0,10,0,2,2,16,73,15,985,9,131,3,2,2,4,155
Toni Datkovic,190 cm,78 kg,5 de noviembre de 1993 en Zagreb,Croacia,https://www.marca.com/resultados/futbol/jugadores/e8/13/toni-datkovic/ficha/P192757.html,0,15,0,9,2,32,138,38,1594,28,229,11,2,1,31,349
Iván Calero,174 cm,64 kg,20 de abril de 1995 en Madrid,España,https://www.marca.com/resultados/futbol/jugadores/88/6d/ivan-calero/ficha/P154081.html,1,40,0,33,1,55,180,26,1085,38,282,8,3,15,157,544
Jairo Izquierdo,165 cm,64 kg,21 de octubre de 1993 en Santa Cruz de Tenerife,España,https://www.marca.com/resultados/futbol/jugadores/79/fc/jairo-izquierdo/ficha/P200221.html,2,24,0,40,6,23,154,19,830,19,294,7,5,68,84,411
Francisco José Olivas Alba,184 cm,76 kg,20 de agosto de 1988 en Antequera,España,https://www.marca.com/resultados/futbol/jugadores/dc/3c/kiko-olivas/ficha/P58819.html,1,5,0,16,1,12,118,27,1187,11,123,0,0,5,0,106
José María Pérez García,,,24 de febrero de 2001,España,https://www.marca.com/resultados/futbol/jugadores/6b/2b/farru/ficha/P516383.html,0,2,0,1,0,3,6,2,113,2,21,0,0,1,4,20
Carlos Sánchez,,,18 de abril de 2001,España,https://www.marca.com/resultados/futbol/jugadores/79/35/carlos-sanchez/ficha/P562201.html,0,1,0,1,0,0,7,0,42,0,9,0,0,1,8,25
Pedro García,,,13 de marzo de 2000,España,https://www.marca.com/resultados/futbol/jugadores/b9/8e/pedro-garcia/ficha/P522862.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Ferreiro,170 cm,63 kg,31 de marzo de 1988 en Orense,España,https://www.marca.com/resultados/futbol/jugadores/e2/44/david-ferreiro/ficha/P90657.html,0,5,0,3,3,4,20,4,108,2,26,1,1,6,14,47
Pablo De Blasis,165 cm,65 kg,3 de febrero de 1988 en La Plata,Argentina,https://www.marca.com/resultados/futbol/jugadores/21/3e/pablo-de-blasis/ficha/P126510.html,2,22,0,53,4,34,186,20,1695,25,324,6,7,18,269,687
Borja Valle Balonga,177 cm,74 kg,8 de julio de 1992 en Ponferrada,España,https://www.marca.com/resultados/futbol/jugadores/fb/32/borja-valle/ficha/P93392.html,6,31,0,67,18,41,84,10,646,21,333,4,0,16,40,274
Sang-Hyeok Lee,,,18 de enero de 2000,CoreadelSur,https://www.marca.com/resultados/futbol/jugadores/c0/b8/lee-sang-hyeok/ficha/P510687.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Francisco Feuillasier Abalo,172 cm,68 kg,11 de mayo de 1998 en Mar de Plata,Argentina,https://www.marca.com/resultados/futbol/jugadores/10/86/franchu-feuillasier/ficha/P235639.html,2,11,0,11,1,12,30,2,170,3,112,6,0,15,17,127
Luca Sangalli,167 cm,74 kg,9 de febrero de 1995 en San Sebastián,España,https://www.marca.com/resultados/futbol/jugadores/50/27/luca-sangalli/ficha/P201179.html,0,4,0,14,0,14,68,6,330,19,104,4,1,4,5,91
Mikel Rico,179 cm,75 kg,3 de noviembre de 1984 en Basauri,España,https://www.marca.com/resultados/futbol/jugadores/a8/df/mikel-rico/ficha/P76558.html,2,10,0,27,1,29,139,28,951,20,185,3,0,8,17,228
Damián Musto,183 cm,80 kg,8 de junio de 1987 en Casilda,Argentina,https://www.marca.com/resultados/futbol/jugadores/cd/b5/damian-musto/ficha/P76744.html,1,6,0,33,2,66,163,46,1161,35,251,17,1,5,7,227
Yan Eteki,180 cm,70 kg,25 de agosto de 1997 en Yaoundé,Camerún,https://www.marca.com/resultados/futbol/jugadores/53/0d/yan-eteki/ficha/P218774.html,0,1,0,6,0,6,17,3,126,3,33,2,0,2,0,22
Pedro Filipe Figueiredo Rodrigues,183 cm,75 kg,19 de mayo de 1997 en Sátão,Portugal,https://www.marca.com/resultados/futbol/jugadores/92/6e/pepe/ficha/P171339.html,0,4,0,10,0,12,80,4,473,12,77,3,4,13,9,93
Adrian Sanmartin,,,27 de julio de 2005,España,https://www.marca.com/resultados/futbol/jugadores/f6/d3/adrian-sanmartin/ficha/P586469.html,0,1,0,0,0,0,2,0,5,0,2,0,0,0,0,6
Ignacio Pais Mayán,,,29 de mayo de 2000 en Quilmes,Argentina,https://www.marca.com/resultados/futbol/jugadores/59/53/ignacio-pais/ficha/P523870.html,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1
Djakaria Barro,,,11 de enero de 2002,CostadeMarfil,https://www.marca.com/resultados/futbol/jugadores/8f/81/djakaria-barro/ficha/P594040.html,0,0,0,1,0,1,3,0,23,0,5,0,0,0,0,7
Diego De Pedro,,,2 de febrero de 2003,España,https://www.marca.com/resultados/futbol/jugadores/bb/7d/diego-de-pedro/ficha/P573009.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alfredo Ortuño,184 cm,77 kg,20 de enero de 1991 en Yecla,España,https://www.marca.com/resultados/futbol/jugadores/b4/35/alfredo-ortuno/ficha/P59059.html,8,56,3,11,22,29,30,1,274,8,243,1,0,15,11,211
Darío Poveda,185 cm,75 kg,12 de marzo de 1997 en Alicante,España,https://www.marca.com/resultados/futbol/jugadores/a3/80/dario-poveda/ficha/P244690.html,1,5,0,5,2,4,17,0,77,1,25,1,0,3,3,29
Armando Sadiku,182 cm,81 kg,26 de mayo de 1991 en Elbasan,Albania,https://www.marca.com/resultados/futbol/jugadores/6e/c9/armando-sadiku/ficha/P69793.html,8,29,3,14,12,28,30,3,237,4,157,3,0,6,7,124
Isak Jansson,,,30 de enero de 2002,Suecia,https://www.marca.com/resultados/futbol/jugadores/e1/8a/isak-jansson/ficha/P469169.html,2,14,0,10,1,7,52,7,244,11,122,1,0,12,25,132
Oscar Ureña,,,30 de mayo de 2003,España,https://www.marca.com/resultados/futbol/jugadores/a9/46/oscar-urena/ficha/P545718.html,0,7,0,22,2,14,21,2,76,5,96,2,2,9,25,96
Daniel Barrio,191 cm,79 kg,9 de febrero de 1987 en Gijón,España,https://www.marca.com/resultados/futbol/jugadores/57/52/dani-barrio/ficha/P107745.html,0,0,0,54,22
José Antonio Caro,194 cm,88 kg,2 de mayo de 1994 en La Palma del Condado,España,https://www.marca.com/resultados/futbol/jugadores/4c/73/jose-antonio-caro/ficha/P229320.html,0,9,2,1123,525
Loic Badiashile,,,4 de febrero de 1998,Francia,https://www.marca.com/resultados/futbol/jugadores/be/df/loic-badiashile/ficha/P218389.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Javier Moral,175 cm,73 kg,18 de marzo de 2005,España,https://www.marca.com/resultados/futbol/jugadores/dd/03/javier-moral/ficha/P601625.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Borja González,176 cm,76 kg,16 de noviembre de 1995 en Madrid,España,https://www.marca.com/resultados/futbol/jugadores/02/5a/borja-gonzalez/ficha/P220086.html,0,15,0,13,0,15,52,15,407,8,92,0,0,9,42,216
Francisco García Solsona,170 cm,70 kg,6 de diciembre de 1992 en Villarreal,España,https://www.marca.com/resultados/futbol/jugadores/e8/64/fran-garcia/ficha/P84083.html,0,2,0,15,0,23,102,25,537,34,166,1,2,4,33,234
Miguel Zabaco Tomé,185 cm,77 kg,5 de febrero de 1989 en Burgos,España,https://www.marca.com/resultados/futbol/jugadores/51/9b/michel-zabaco/ficha/P89303.html,0,2,0,5,1,7,31,6,267,4,50,1,0,0,1,66
Raúl Navarro,,,6 de febrero de 1994,España,https://www.marca.com/resultados/futbol/jugadores/2c/38/raul-navarro/ficha/P442152.html,0,5,0,18,0,23,80,28,496,18,144,4,1,6,17,156
Unai Elgezabal,185 cm,74 kg,24 de abril de 1993 en Urduliz,España,https://www.marca.com/resultados/futbol/jugadores/5b/d6/unai-elgezabal/ficha/P219885.html,1,17,0,23,1,24,126,30,1073,24,267,9,0,2,2,231
Aitor Córdoba,,,20 de mayo de 1995,España,https://www.marca.com/resultados/futbol/jugadores/fd/34/aitor-cordoba/ficha/P198715.html,0,5,0,7,0,31,121,38,1048,21,209,7,0,7,0,232
Jesús Areso,182 cm,81 kg,1 de julio de 1999 en Cascante,España,https://www.marca.com/resultados/futbol/jugadores/35/0b/jesus-areso/ficha/P437549.html,0,4,0,7,4,23,91,15,599,14,178,2,4,16,59,363
Gregorio Sierra Pérez,184 cm,74 kg,4 de marzo de 1993 en Murcia,España,https://www.marca.com/resultados/futbol/jugadores/b2/30/gregorio-sierra/ficha/P429177.html,1,6,0,16,4,19,54,25,577,13,126,10,0,3,1,170
David Goldar,180 cm,77 kg,14 de septiembre de 1994 en Vigo,España,https://www.marca.com/resultados/futbol/jugadores/11/21/david-goldar/ficha/P181391.html,0,3,0,10,0,10,47,8,397,6,90,2,0,0,0,107
José Matos,168 cm,64 kg,5 de mayo de 1995 en Sevilla,España,https://www.marca.com/resultados/futbol/jugadores/6a/2c/jose-joaquin-matos/ficha/P213838.html,0,10,0,48,4,21,87,17,570,31,219,4,5,7,66,341
Miguel Ángel Atienza,,,26 de mayo de 1999 en Madrid,España,https://www.marca.com/resultados/futbol/jugadores/9d/9c/miguel-angel-atienza/ficha/P434631.html,1,9,0,25,0,44,162,52,1061,39,318,9,1,13,3,264
Pablo Valcarce,173 cm,70 kg,2 de febrero de 1992 en Ponferrada,España,https://www.marca.com/resultados/futbol/jugadores/f4/7b/pablo-valcarce/ficha/P205608.html,0,25,0,19,18,29,61,4,297,15,183,4,3,8,11,185
Gaspar Campos,175 cm,73 kg,26 de marzo de 2000 en Gijón,España,https://www.marca.com/resultados/futbol/jugadores/9f/ae/gaspar-campos/ficha/P508483.html,6,23,0,18,3,6,97,8,475,11,158,1,0,29,21,218
Francisco José Sánchez Rodríguez,173 cm,71 kg,2 de enero de 1996 en La Palma del Condado,España,https://www.marca.com/resultados/futbol/jugadores/a9/1d/curro-sanchez/ficha/P220099.html,7,39,2,61,10,21,109,10,798,14,280,5,1,23,135,468
Andrés José Rodríguez Gaitán,185 cm,79 kg,29 de enero de 1990 en Almuñécar,España,https://www.marca.com/resultados/futbol/jugadores/da/41/andy/ficha/P116075.html,0,1,0,1,0,1,10,0,49,1,13,0,0,0,9,16
Miguel Muñoz Mora,180 cm,81 kg,12 de abril de 1995 en Girona,España,https://www.marca.com/resultados/futbol/jugadores/65/d8/mumo/ficha/P521525.html,3,16,0,22,1,35,110,12,820,14,191,8,1,15,28,281
Javier Pérez Mateo,184 cm,74 kg,13 de agosto de 1995 en Cabanillas del Campo,España,https://www.marca.com/resultados/futbol/jugadores/a7/22/javi-perez/ficha/P201554.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Javier López-Pinto Dorado,,,4 de mayo de 2001 en Barcelona,España,https://www.marca.com/resultados/futbol/jugadores/af/9e/javi-lopez/ficha/P588157.html,0,0,0,0,0,1,0,0,4,0,3,0,0,0,1,5
Saúl del Cerro,,,19 de mayo de 2004 en Burgos,España,https://www.marca.com/resultados/futbol/jugadores/cc/91/saul-del-cerro/ficha/P564051.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcos Gil,,,4 de enero de 2001 en Soria,España,https://www.marca.com/resultados/futbol/jugadores/11/29/marcos-gil/ficha/P499638.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marino Illescas,,,8 de enero de 2001,España,https://www.marca.com/resultados/futbol/jugadores/58/79/marino-illescas/ficha/P608543.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Juan Artola,176 cm,72 kg,6 de abril de 2000 en Bilbao,España,https://www.marca.com/resultados/futbol/jugadores/16/4d/juan-artola/ficha/P442485.html,2,9,0,12,7,19,35,0,167,5,121,3,0,5,5,107
Mourad Daoudi El Ghezouani,189 cm,85 kg,26 de mayo de 1998 en Balsapintada,España,https://www.marca.com/resultados/futbol/jugadores/36/12/mou/ficha/P490873.html,3,17,0,17,12,40,31,4,254,10,232,6,0,7,2,166
Alejandro Bermejo Escribano,183 cm,76 kg,10 de diciembre de 1998 en Barcelona,España,https://www.marca.com/resultados/futbol/jugadores/f9/65/alex-bermejo/ficha/P486214.html,3,36,2,38,6,25,122,10,594,14,292,6,1,41,38,366
Sergio Castel,188 cm,85 kg,21 de febrero de 1995 en Madrid,España,https://www.marca.com/resultados/futbol/jugadores/cc/c1/sergio-castel/ficha/P441261.html,0,8,0,1,1,7,7,1,49,2,43,1,0,4,0,32
Juan Hernández,186 cm,75 kg,5 de diciembre de 1994 en Lorca,España,https://www.marca.com/resultados/futbol/jugadores/29/7f/juan-hernandez/ficha/P219225.html,0,13,0,5,7,9,13,5,63,0,54,0,0,4,14,62
Andrés Fernández,187 cm,82 kg,16 de diciembre de 1986 en Murcia,España,https://www.marca.com/resultados/futbol/jugadores/f6/9c/andres-fernandez/ficha/P51792.html,0,5,3,903,477
Juan Pérez,187 cm,83 kg,14 de julio de 1996 en Almudevar,España,https://www.marca.com/resultados/futbol/jugadores/c4/9b/juan-perez/ficha/P208765.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miguel Ángel Sanz,,,11 de marzo de 2003 en Zaragoza,España,https://www.marca.com/resultados/futbol/jugadores/4d/2d/miguel-angel-sanz-campos/ficha/P503785.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrei Ratiu,,,19 de junio de 1998 en Aiud,Rumanía,https://www.marca.com/resultados/futbol/jugadores/80/d4/andrei-ratiu/ficha/P466543.html,2,12,0,16,0,23,193,30,860,32,293,3,4,50,70,501
Florian Miguel,179 cm,70 kg,31 de agosto de 1996,Francia,https://www.marca.com/resultados/futbol/jugadores/6e/14/florian-miguel/ficha/P200666.html,1,16,0,48,5,36,111,38,764,23,253,7,1,5,42,349
Ignasi Vilarrasa,183 cm,81 kg,22 de agosto de 1999 en Granollers,España,https://www.marca.com/resultados/futbol/jugadores/79/2d/ignasi-vilarrasa/ficha/P464471.html,0,5,0,8,3,8,48,8,307,13,73,2,0,4,60,223
Gerard Valentín,177 cm,75 kg,27 de julio de 1993 en Avinyonet,España,https://www.marca.com/resultados/futbol/jugadores/f6/bf/gerard-valentin/ficha/P212627.html,1,15,0,31,8,30,88,14,289,15,262,9,4,38,61,332
Juan José Nieto Zarzoso,175 cm,71 kg,2 de octubre de 1994 en Castellón,España,https://www.marca.com/resultados/futbol/jugadores/48/4d/juanjo-nieto/ficha/P246186.html,0,0,0,0,0,1,5,1,17,1,4,1,0,0,3,12
Jorge Pulido,186 cm,72 kg,7 de abril de 1991 en Castillo de Bayuela,España,https://www.marca.com/resultados/futbol/jugadores/a6/57/jorge-pulido/ficha/P88925.html,2,11,0,12,5,28,105,33,1000,15,192,8,1,3,5,245
Jérémy Blasco,185 cm,79 kg,11 de febrero de 1999 en Bayonne,Francia,https://www.marca.com/resultados/futbol/jugadores/f0/7b/jeremy-blasco/ficha/P513942.html,1,6,0,3,1,15,108,20,867,19,146,3,0,3,2,227
Marc Mateu,180 cm,71 kg,15 de junio de 1990 en Valencia,España,https://www.marca.com/resultados/futbol/jugadores/19/ef/marc-mateu/ficha/P59061.html,2,9,1,15,2,12,90,11,388,13,117,2,3,14,128,276
Rubén Pulido,184 cm,82 kg,1 de septiembre de 2000 en Madrid,España,https://www.marca.com/resultados/futbol/jugadores/e2/be/ruben-pulido/ficha/P466077.html,0,2,0,13,0,13,48,7,401,8,94,3,0,1,2,93
Eusebio Monzó,188 cm,80 kg,3 de diciembre de 2000,España,https://www.marca.com/resultados/futbol/jugadores/e7/d0/eusebio-monzo/ficha/P494565.html,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,2
Hugo Anglada,,,16 de marzo de 2004,España,https://www.marca.com/resultados/futbol/jugadores/ba/79/hugo-anglada/ficha/P559954.html,0,0,0,0,0,2,8,2,95,1,12,0,0,2,0,19
David Timor,185 cm,80 kg,16 de octubre de 1989 en Carcagente,España,https://www.marca.com/resultados/futbol/jugadores/1e/a8/david-timor/ficha/P90407.html,0,13,0,27,0,28,99,26,745,9,201,6,0,2,14,230
Kento Hashimoto,182 cm,70 kg,15 de agosto de 1993 en Tokio,Japón,https://www.marca.com/resultados/futbol/jugadores/f3/68/kento-hashimoto/ficha/P158031.html,0,9,0,18,0,40,88,29,562,33,197,5,1,11,3,168
Javier Martínez,180 cm,68 kg,21 de diciembre de 1999 en Ólvega,España,https://www.marca.com/resultados/futbol/jugadores/ac/24/javi-martinez/ficha/P463057.html,0,1,0,1,0,4,14,0,48,1,20,1,0,4,3,35
Cristian Salvador,183 cm,79 kg,19 de noviembre de 1994 en Zamora,España,https://www.marca.com/resultados/futbol/jugadores/ad/2e/cristian-salvador/ficha/P217925.html,0,10,0,12,0,42,127,36,509,24,198,7,0,9,5,159
Juan Carlos Real,183 cm,73 kg,14 de marzo de 1991 en La Coruña,España,https://www.marca.com/resultados/futbol/jugadores/b4/c9/juan-carlos-real/ficha/P88782.html,7,30,2,51,10,32,118,11,489,26,327,6,0,28,43,321
Óscar Sielva,178 cm,78 kg,5 de agosto de 1991 en Olot,España,https://www.marca.com/resultados/futbol/jugadores/5b/fd/oscar-sielva/ficha/P54431.html,2,6,0,17,0,10,59,8,371,9,87,5,1,2,24,106
Manuel Rico del Valle,,,10 de enero de 2003,España,https://www.marca.com/resultados/futbol/jugadores/5f/31/manu-rico/ficha/P555875.html,0,1,0,1,1,4,7,0,28,2,22,1,0,2,2,18
Pablo Tomeo,,,22 de enero de 2000,España,https://www.marca.com/resultados/futbol/jugadores/3b/ef/pablo-tomeo/ficha/P547598.html,0,4,0,6,0,21,68,10,267,13,105,4,0,7,3,106
Patrick Soko,176 cm,72 kg,30 de octubre de 1997 en Litroral,Camerún,https://www.marca.com/resultados/futbol/jugadores/dc/d3/patrick-soko/ficha/P431148.html,0,7,0,8,2,7,42,9,215,5,90,2,2,7,31,167
Samuel Obeng,183 cm,74 kg,14 de mayo de 1997 en Nsapor,Ghana,https://www.marca.com/resultados/futbol/jugadores/73/96/samuel-obeng/ficha/P464479.html,3,12,0,13,6,9,16,2,99,1,141,0,1,8,6,98
Joaquín Muñoz,173 cm,60 kg,9 de marzo de 1999 en Málaga,España,https://www.marca.com/resultados/futbol/jugadores/b7/2e/joaquin-munoz/ficha/P437831.html,2,12,0,18,7,13,55,6,207,9,132,4,3,19,47,182
